species,genome_size,contig_name,contig_rank,contig_size,contig_prop,contig_cumsum,contig_cumsum_prop
D.truncata,167897087,VNJQ01006827.1,1,1080,6.43251e-06,167716995,0.998927
D.truncata,167897087,VNJQ01007357.1,1,1079,6.42656e-06,167718074,0.998934
D.truncata,167897087,VNJQ01004975.1,1,1079,6.42656e-06,167719153,0.99894
D.truncata,167897087,VNJQ01001039.1,1,1079,6.42656e-06,167720232,0.998947
D.truncata,167897087,VNJQ01000820.1,1,1079,6.42656e-06,167721311,0.998953
D.truncata,167897087,VNJQ01007292.1,1,1078,6.4206e-06,167722389,0.998959
D.truncata,167897087,VNJQ01006285.1,1,1078,6.4206e-06,167723467,0.998966
D.truncata,167897087,VNJQ01006018.1,1,1078,6.4206e-06,167724545,0.998972
D.truncata,167897087,VNJQ01002244.1,1,1078,6.4206e-06,167725623,0.998979
D.truncata,167897087,VNJQ01004213.1,1,1076,6.40869e-06,167726699,0.998985
D.truncata,167897087,VNJQ01002328.1,1,1076,6.40869e-06,167727775,0.998992
D.truncata,167897087,VNJQ01005896.1,1,1075,6.40273e-06,167728850,0.998998
D.truncata,167897087,VNJQ01006026.1,1,1074,6.39678e-06,167729924,0.999004
D.truncata,167897087,VNJQ01007163.1,1,1073,6.39082e-06,167730997,0.999011
D.truncata,167897087,VNJQ01006025.1,1,1073,6.39082e-06,167732070,0.999017
D.truncata,167897087,VNJQ01005835.1,1,1073,6.39082e-06,167733143,0.999024
D.truncata,167897087,VNJQ01000073.1,1,1073,6.39082e-06,167734216,0.99903
D.truncata,167897087,VNJQ01007128.1,1,1072,6.38486e-06,167735288,0.999036
D.truncata,167897087,VNJQ01002054.1,1,1072,6.38486e-06,167736360,0.999043
D.truncata,167897087,VNJQ01001290.1,1,1072,6.38486e-06,167737432,0.999049
D.truncata,167897087,VNJQ01001219.1,1,1072,6.38486e-06,167738504,0.999055
D.truncata,167897087,VNJQ01000429.1,1,1072,6.38486e-06,167739576,0.999062
D.truncata,167897087,VNJQ01000277.1,1,1072,6.38486e-06,167740648,0.999068
D.truncata,167897087,VNJQ01004776.1,1,1071,6.37891e-06,167741719,0.999075
D.truncata,167897087,VNJQ01002830.1,1,1071,6.37891e-06,167742790,0.999081
D.truncata,167897087,VNJQ01006761.1,1,1070,6.37295e-06,167743860,0.999087
D.truncata,167897087,VNJQ01003192.1,1,1069,6.367e-06,167744929,0.999094
D.truncata,167897087,VNJQ01000994.1,1,1069,6.367e-06,167745998,0.9991
D.truncata,167897087,VNJQ01006958.1,1,1067,6.35508e-06,167747065,0.999106
D.truncata,167897087,VNJQ01007637.1,1,1066,6.34913e-06,167748131,0.999113
D.truncata,167897087,VNJQ01007321.1,1,1066,6.34913e-06,167749197,0.999119
D.truncata,167897087,VNJQ01002216.1,1,1066,6.34913e-06,167750263,0.999126
D.truncata,167897087,VNJQ01007605.1,1,1065,6.34317e-06,167751328,0.999132
D.truncata,167897087,VNJQ01001517.1,1,1065,6.34317e-06,167752393,0.999138
D.truncata,167897087,VNJQ01005186.1,1,1064,6.33722e-06,167753457,0.999145
D.truncata,167897087,VNJQ01003278.1,1,1064,6.33722e-06,167754521,0.999151
D.truncata,167897087,VNJQ01000217.1,1,1064,6.33722e-06,167755585,0.999157
D.truncata,167897087,VNJQ01008165.1,1,1063,6.33126e-06,167756648,0.999164
D.truncata,167897087,VNJQ01005988.1,1,1062,6.3253e-06,167757710,0.99917
D.truncata,167897087,VNJQ01007290.1,1,1061,6.31935e-06,167758771,0.999176
D.truncata,167897087,VNJQ01004282.1,1,1061,6.31935e-06,167759832,0.999183
D.truncata,167897087,VNJQ01003634.1,1,1061,6.31935e-06,167760893,0.999189
D.truncata,167897087,VNJQ01001447.1,1,1061,6.31935e-06,167761954,0.999195
D.truncata,167897087,VNJQ01000030.1,1,1061,6.31935e-06,167763015,0.999201
D.truncata,167897087,VNJQ01007362.1,1,1060,6.31339e-06,167764075,0.999208
D.truncata,167897087,VNJQ01005362.1,1,1060,6.31339e-06,167765135,0.999214
D.truncata,167897087,VNJQ01004659.1,1,1059,6.30744e-06,167766194,0.99922
D.truncata,167897087,VNJQ01003726.1,1,1059,6.30744e-06,167767253,0.999227
D.truncata,167897087,VNJQ01003463.1,1,1059,6.30744e-06,167768312,0.999233
D.truncata,167897087,VNJQ01001448.1,1,1059,6.30744e-06,167769371,0.999239
D.truncata,167897087,VNJQ01006227.1,1,1058,6.30148e-06,167770429,0.999246
D.truncata,167897087,VNJQ01005555.1,1,1058,6.30148e-06,167771487,0.999252
D.truncata,167897087,VNJQ01005185.1,1,1058,6.30148e-06,167772545,0.999258
D.truncata,167897087,VNJQ01001806.1,1,1058,6.30148e-06,167773603,0.999265
D.truncata,167897087,VNJQ01004671.1,1,1057,6.29552e-06,167774660,0.999271
D.truncata,167897087,VNJQ01001990.1,1,1056,6.28957e-06,167775716,0.999277
D.truncata,167897087,VNJQ01001449.1,1,1056,6.28957e-06,167776772,0.999283
D.truncata,167897087,VNJQ01004701.1,1,1055,6.28361e-06,167777827,0.99929
D.truncata,167897087,VNJQ01003383.1,1,1055,6.28361e-06,167778882,0.999296
D.truncata,167897087,VNJQ01006200.1,1,1054,6.27766e-06,167779936,0.999302
D.truncata,167897087,VNJQ01005400.1,1,1054,6.27766e-06,167780990,0.999309
D.truncata,167897087,VNJQ01002582.1,1,1054,6.27766e-06,167782044,0.999315
D.truncata,167897087,VNJQ01000275.1,1,1054,6.27766e-06,167783098,0.999321
D.truncata,167897087,VNJQ01007013.1,1,1052,6.26574e-06,167784150,0.999327
D.truncata,167897087,VNJQ01007580.1,1,1051,6.25979e-06,167785201,0.999334
D.truncata,167897087,VNJQ01008113.1,1,1050,6.25383e-06,167786251,0.99934
D.truncata,167897087,VNJQ01004258.1,1,1050,6.25383e-06,167787301,0.999346
D.truncata,167897087,VNJQ01006479.1,1,1049,6.24787e-06,167788350,0.999352
D.truncata,167897087,VNJQ01002753.1,1,1049,6.24787e-06,167789399,0.999359
D.truncata,167897087,VNJQ01000496.1,1,1049,6.24787e-06,167790448,0.999365
D.truncata,167897087,VNJQ01007825.1,1,1048,6.24192e-06,167791496,0.999371
D.truncata,167897087,VNJQ01007631.1,1,1048,6.24192e-06,167792544,0.999377
D.truncata,167897087,VNJQ01007287.1,1,1048,6.24192e-06,167793592,0.999384
D.truncata,167897087,VNJQ01004728.1,1,1048,6.24192e-06,167794640,0.99939
D.truncata,167897087,VNJQ01003724.1,1,1048,6.24192e-06,167795688,0.999396
D.truncata,167897087,VNJQ01002530.1,1,1048,6.24192e-06,167796736,0.999402
D.truncata,167897087,VNJQ01001450.1,1,1048,6.24192e-06,167797784,0.999409
D.truncata,167897087,VNJQ01002837.1,1,1047,6.23596e-06,167798831,0.999415
D.truncata,167897087,VNJQ01007823.1,1,1046,6.23001e-06,167799877,0.999421
D.truncata,167897087,VNJQ01003152.1,1,1046,6.23001e-06,167800923,0.999427
D.truncata,167897087,VNJQ01006307.1,1,1045,6.22405e-06,167801968,0.999433
D.truncata,167897087,VNJQ01001572.1,1,1045,6.22405e-06,167803013,0.99944
D.truncata,167897087,VNJQ01008034.1,1,1044,6.21809e-06,167804057,0.999446
D.truncata,167897087,VNJQ01006854.1,1,1044,6.21809e-06,167805101,0.999452
D.truncata,167897087,VNJQ01007852.1,1,1043,6.21214e-06,167806144,0.999458
D.truncata,167897087,VNJQ01005361.1,1,1043,6.21214e-06,167807187,0.999465
D.truncata,167897087,VNJQ01000713.1,1,1043,6.21214e-06,167808230,0.999471
D.truncata,167897087,VNJQ01007261.1,1,1041,6.20023e-06,167809271,0.999477
D.truncata,167897087,VNJQ01001662.1,1,1040,6.19427e-06,167810311,0.999483
D.truncata,167897087,VNJQ01000116.1,1,1040,6.19427e-06,167811351,0.999489
D.truncata,167897087,VNJQ01007965.1,1,1039,6.18831e-06,167812390,0.999496
D.truncata,167897087,VNJQ01004284.1,1,1039,6.18831e-06,167813429,0.999502
D.truncata,167897087,VNJQ01002438.1,1,1039,6.18831e-06,167814468,0.999508
D.truncata,167897087,VNJQ01001443.1,1,1039,6.18831e-06,167815507,0.999514
D.truncata,167897087,VNJQ01007994.1,1,1038,6.18236e-06,167816545,0.99952
D.truncata,167897087,VNJQ01005317.1,1,1038,6.18236e-06,167817583,0.999526
D.truncata,167897087,VNJQ01005228.1,1,1038,6.18236e-06,167818621,0.999533
D.truncata,167897087,VNJQ01003367.1,1,1038,6.18236e-06,167819659,0.999539
D.truncata,167897087,VNJQ01000658.1,1,1038,6.18236e-06,167820697,0.999545
D.truncata,167897087,VNJQ01007668.1,1,1037,6.1764e-06,167821734,0.999551
D.truncata,167897087,VNJQ01008215.1,1,1036,6.17045e-06,167822770,0.999557
D.truncata,167897087,VNJQ01007222.1,1,1036,6.17045e-06,167823806,0.999564
D.truncata,167897087,VNJQ01005319.1,1,1036,6.17045e-06,167824842,0.99957
D.truncata,167897087,VNJQ01005078.1,1,1036,6.17045e-06,167825878,0.999576
D.truncata,167897087,VNJQ01002377.1,1,1036,6.17045e-06,167826914,0.999582
D.truncata,167897087,VNJQ01001671.1,1,1035,6.16449e-06,167827949,0.999588
D.truncata,167897087,VNJQ01001099.1,1,1035,6.16449e-06,167828984,0.999594
D.truncata,167897087,VNJQ01007256.1,1,1034,6.15853e-06,167830018,0.999601
D.truncata,167897087,VNJQ01005423.1,1,1034,6.15853e-06,167831052,0.999607
D.truncata,167897087,VNJQ01001444.1,1,1034,6.15853e-06,167832086,0.999613
D.truncata,167897087,VNJQ01007326.1,1,1032,6.14662e-06,167833118,0.999619
D.truncata,167897087,VNJQ01003783.1,1,1032,6.14662e-06,167834150,0.999625
D.truncata,167897087,VNJQ01007929.1,1,1031,6.14067e-06,167835181,0.999631
D.truncata,167897087,VNJQ01007023.1,1,1031,6.14067e-06,167836212,0.999637
D.truncata,167897087,VNJQ01006193.1,1,1031,6.14067e-06,167837243,0.999644
D.truncata,167897087,VNJQ01006639.1,1,1030,6.13471e-06,167838273,0.99965
D.truncata,167897087,VNJQ01004128.1,1,1030,6.13471e-06,167839303,0.999656
D.truncata,167897087,VNJQ01003593.1,1,1029,6.12875e-06,167840332,0.999662
D.truncata,167897087,VNJQ01002721.1,1,1029,6.12875e-06,167841361,0.999668
D.truncata,167897087,VNJQ01006125.1,1,1028,6.1228e-06,167842389,0.999674
D.truncata,167897087,VNJQ01004988.1,1,1028,6.1228e-06,167843417,0.99968
D.truncata,167897087,VNJQ01000678.1,1,1028,6.1228e-06,167844445,0.999686
D.truncata,167897087,VNJQ01002503.1,1,1027,6.11684e-06,167845472,0.999693
D.truncata,167897087,VNJQ01002841.1,1,1026,6.11089e-06,167846498,0.999699
D.truncata,167897087,VNJQ01008055.1,1,1025,6.10493e-06,167847523,0.999705
D.truncata,167897087,VNJQ01000432.1,1,1025,6.10493e-06,167848548,0.999711
D.truncata,167897087,VNJQ01001388.1,1,1024,6.09897e-06,167849572,0.999717
D.truncata,167897087,VNJQ01007008.1,1,1022,6.08706e-06,167850594,0.999723
D.truncata,167897087,VNJQ01002197.1,1,1022,6.08706e-06,167851616,0.999729
D.truncata,167897087,VNJQ01007086.1,1,1021,6.08111e-06,167852637,0.999735
D.truncata,167897087,VNJQ01001446.1,1,1021,6.08111e-06,167853658,0.999741
D.truncata,167897087,VNJQ01001441.1,1,1021,6.08111e-06,167854679,0.999747
D.truncata,167897087,VNJQ01005428.1,1,1020,6.07515e-06,167855699,0.999753
D.truncata,167897087,VNJQ01004620.1,1,1020,6.07515e-06,167856719,0.99976
D.truncata,167897087,VNJQ01006660.1,1,1019,6.06919e-06,167857738,0.999766
D.truncata,167897087,VNJQ01004637.1,1,1019,6.06919e-06,167858757,0.999772
D.truncata,167897087,VNJQ01007329.1,1,1018,6.06324e-06,167859775,0.999778
D.truncata,167897087,VNJQ01003654.1,1,1016,6.05133e-06,167860791,0.999784
D.truncata,167897087,VNJQ01006050.1,1,1015,6.04537e-06,167861806,0.99979
D.truncata,167897087,VNJQ01002770.1,1,1015,6.04537e-06,167862821,0.999796
D.truncata,167897087,VNJQ01001442.1,1,1015,6.04537e-06,167863836,0.999802
D.truncata,167897087,VNJQ01006913.1,1,1014,6.03941e-06,167864850,0.999808
D.truncata,167897087,VNJQ01006736.1,1,1014,6.03941e-06,167865864,0.999814
D.truncata,167897087,VNJQ01003320.1,1,1014,6.03941e-06,167866878,0.99982
D.truncata,167897087,VNJQ01007854.1,1,1013,6.03346e-06,167867891,0.999826
D.truncata,167897087,VNJQ01007148.1,1,1013,6.03346e-06,167868904,0.999832
D.truncata,167897087,VNJQ01005291.1,1,1013,6.03346e-06,167869917,0.999838
D.truncata,167897087,VNJQ01004166.1,1,1012,6.0275e-06,167870929,0.999844
D.truncata,167897087,VNJQ01002033.1,1,1012,6.0275e-06,167871941,0.99985
D.truncata,167897087,VNJQ01001380.1,1,1011,6.02155e-06,167872952,0.999856
D.truncata,167897087,VNJQ01007789.1,1,1010,6.01559e-06,167873962,0.999862
D.truncata,167897087,VNJQ01006598.1,1,1010,6.01559e-06,167874972,0.999868
D.truncata,167897087,VNJQ01005715.1,1,1010,6.01559e-06,167875982,0.999874
D.truncata,167897087,VNJQ01006326.1,1,1009,6.00963e-06,167876991,0.99988
D.truncata,167897087,VNJQ01000821.1,1,1009,6.00963e-06,167878000,0.999886
D.truncata,167897087,VNJQ01007229.1,1,1008,6.00368e-06,167879008,0.999892
D.truncata,167897087,VNJQ01006481.1,1,1008,6.00368e-06,167880016,0.999898
D.truncata,167897087,VNJQ01006102.1,1,1008,6.00368e-06,167881024,0.999904
D.truncata,167897087,VNJQ01002964.1,1,1008,6.00368e-06,167882032,0.99991
D.truncata,167897087,VNJQ01004008.1,1,1007,5.99772e-06,167883039,0.999916
D.truncata,167897087,VNJQ01003784.1,1,1007,5.99772e-06,167884046,0.999922
D.truncata,167897087,VNJQ01002919.1,1,1007,5.99772e-06,167885053,0.999928
D.truncata,167897087,VNJQ01000657.1,1,1007,5.99772e-06,167886060,0.999934
D.truncata,167897087,VNJQ01004181.1,1,1006,5.99177e-06,167887066,0.99994
D.truncata,167897087,VNJQ01006714.1,1,1005,5.98581e-06,167888071,0.999946
D.truncata,167897087,VNJQ01004985.1,1,1003,5.9739e-06,167889074,0.999952
D.truncata,167897087,VNJQ01004506.1,1,1003,5.9739e-06,167890077,0.999958
D.truncata,167897087,VNJQ01001896.1,1,1003,5.9739e-06,167891080,0.999964
D.truncata,167897087,VNJQ01000203.1,1,1003,5.9739e-06,167892083,0.99997
D.truncata,167897087,VNJQ01007787.1,1,1002,5.96794e-06,167893085,0.999976
D.truncata,167897087,VNJQ01006906.1,1,1001,5.96199e-06,167894086,0.999982
D.truncata,167897087,VNJQ01003108.1,1,1001,5.96199e-06,167895087,0.999988
D.truncata,167897087,VNJQ01004727.1,1,1000,5.95603e-06,167896087,0.999994
D.truncata,167897087,VNJQ01001610.1,1,1000,5.95603e-06,167897087,1
D.bocki,140010837,464848,1,320692,0.00229048,320692,0.00229048
D.bocki,140010837,465052,1,298599,0.00213268,619291,0.00442316
D.bocki,140010837,464873,1,288833,0.00206293,908124,0.0064861
D.bocki,140010837,465029,1,285793,0.00204122,1193917,0.00852732
D.bocki,140010837,464755,1,254791,0.00181979,1448708,0.0103471
D.bocki,140010837,464133,1,249930,0.00178508,1698638,0.0121322
D.bocki,140010837,455933,1,241349,0.00172379,1939987,0.013856
D.bocki,140010837,464878,1,228770,0.00163394,2168757,0.0154899
D.bocki,140010837,464662,1,227082,0.00162189,2395839,0.0171118
D.bocki,140010837,464668,1,220155,0.00157241,2615994,0.0186842
D.bocki,140010837,464841,1,219852,0.00157025,2835846,0.0202545
D.bocki,140010837,464228,1,219801,0.00156989,3055647,0.0218244
D.bocki,140010837,463433,1,215612,0.00153997,3271259,0.0233643
D.bocki,140010837,464656,1,215307,0.00153779,3486566,0.0249021
D.bocki,140010837,459031,1,215179,0.00153687,3701745,0.026439
D.bocki,140010837,464415,1,202835,0.00144871,3904580,0.0278877
D.bocki,140010837,460614,1,202819,0.0014486,4107399,0.0293363
D.bocki,140010837,464007,1,200056,0.00142886,4307455,0.0307652
D.bocki,140010837,464778,1,199654,0.00142599,4507109,0.0321911
D.bocki,140010837,459137,1,196242,0.00140162,4703351,0.0335928
D.bocki,140010837,464294,1,194690,0.00139054,4898041,0.0349833
D.bocki,140010837,464414,1,193797,0.00138416,5091838,0.0363675
D.bocki,140010837,464600,1,193201,0.0013799,5285039,0.0377474
D.bocki,140010837,464386,1,191034,0.00136442,5476073,0.0391118
D.bocki,140010837,462875,1,189117,0.00135073,5665190,0.0404625
D.bocki,140010837,454050,1,185571,0.0013254,5850761,0.0417879
D.bocki,140010837,464678,1,185497,0.00132488,6036258,0.0431128
D.bocki,140010837,456782,1,185255,0.00132315,6221513,0.0444359
D.bocki,140010837,457603,1,183905,0.00131351,6405418,0.0457494
D.bocki,140010837,464561,1,183605,0.00131136,6589023,0.0470608
D.bocki,140010837,464623,1,182894,0.00130628,6771917,0.0483671
D.bocki,140010837,464081,1,182423,0.00130292,6954340,0.04967
D.bocki,140010837,464763,1,181762,0.0012982,7136102,0.0509682
D.bocki,140010837,464084,1,181689,0.00129768,7317791,0.0522659
D.bocki,140010837,331726,1,180846,0.00129166,7498637,0.0535575
D.bocki,140010837,289788,1,179997,0.00128559,7678634,0.0548431
D.bocki,140010837,464634,1,178401,0.00127419,7857035,0.0561173
D.bocki,140010837,459094,1,177628,0.00126867,8034663,0.057386
D.bocki,140010837,457305,1,177137,0.00126517,8211800,0.0586512
D.bocki,140010837,464411,1,173931,0.00124227,8385731,0.0598934
D.bocki,140010837,464161,1,170679,0.00121904,8556410,0.0611125
D.bocki,140010837,463090,1,170060,0.00121462,8726470,0.0623271
D.bocki,140010837,460937,1,169801,0.00121277,8896271,0.0635399
D.bocki,140010837,460918,1,169452,0.00121028,9065723,0.0647502
D.bocki,140010837,461511,1,169300,0.00120919,9235023,0.0659593
D.bocki,140010837,463877,1,168649,0.00120454,9403672,0.0671639
D.bocki,140010837,464617,1,167528,0.00119654,9571200,0.0683604
D.bocki,140010837,462367,1,166842,0.00119164,9738042,0.0695521
D.bocki,140010837,463623,1,165375,0.00118116,9903417,0.0707332
D.bocki,140010837,464682,1,163914,0.00117072,10067331,0.0719039
D.bocki,140010837,456404,1,163873,0.00117043,10231204,0.0730744
D.bocki,140010837,464550,1,163406,0.0011671,10394610,0.0742415
D.bocki,140010837,464529,1,162100,0.00115777,10556710,0.0753992
D.bocki,140010837,463856,1,161385,0.00115266,10718095,0.0765519
D.bocki,140010837,464523,1,160999,0.0011499,10879094,0.0777018
D.bocki,140010837,464645,1,160371,0.00114542,11039465,0.0788472
D.bocki,140010837,458916,1,159260,0.00113748,11198725,0.0799847
D.bocki,140010837,463722,1,156684,0.00111908,11355409,0.0811038
D.bocki,140010837,459867,1,155839,0.00111305,11511248,0.0822168
D.bocki,140010837,464803,1,155295,0.00110916,11666543,0.083326
D.bocki,140010837,456060,1,155148,0.00110811,11821691,0.0844341
D.bocki,140010837,464995,1,154300,0.00110206,11975991,0.0855362
D.bocki,140010837,464030,1,153557,0.00109675,12129548,0.0866329
D.bocki,140010837,465071,1,151931,0.00108514,12281479,0.0877181
D.bocki,140010837,456119,1,150944,0.00107809,12432423,0.0887961
D.bocki,140010837,464966,1,149575,0.00106831,12581998,0.0898645
D.bocki,140010837,464814,1,149513,0.00106787,12731511,0.0909323
D.bocki,140010837,464924,1,149477,0.00106761,12880988,0.0919999
D.bocki,140010837,464262,1,146995,0.00104988,13027983,0.0930498
D.bocki,140010837,464399,1,146295,0.00104488,13174278,0.0940947
D.bocki,140010837,464244,1,145494,0.00103916,13319772,0.0951339
D.bocki,140010837,459289,1,145336,0.00103803,13465108,0.0961719
D.bocki,140010837,464675,1,144966,0.00103539,13610074,0.0972073
D.bocki,140010837,465070,1,144732,0.00103372,13754806,0.098241
D.bocki,140010837,462154,1,144300,0.00103063,13899106,0.0992716
D.bocki,140010837,465111,1,144221,0.00103007,14043327,0.100302
D.bocki,140010837,464120,1,144024,0.00102866,14187351,0.10133
D.bocki,140010837,464273,1,143708,0.00102641,14331059,0.102357
D.bocki,140010837,461619,1,143454,0.00102459,14474513,0.103381
D.bocki,140010837,464397,1,142433,0.0010173,14616946,0.104399
D.bocki,140010837,461063,1,141628,0.00101155,14758574,0.10541
D.bocki,140010837,459340,1,141236,0.00100875,14899810,0.106419
D.bocki,140010837,461549,1,140450,0.00100314,15040260,0.107422
D.bocki,140010837,464886,1,139920,0.000999351,15180180,0.108421
D.bocki,140010837,456904,1,139907,0.000999258,15320087,0.109421
D.bocki,140010837,458389,1,139800,0.000998494,15459887,0.110419
D.bocki,140010837,464857,1,139304,0.000994952,15599191,0.111414
D.bocki,140010837,459362,1,139244,0.000994523,15738435,0.112409
D.bocki,140010837,456125,1,139194,0.000994166,15877629,0.113403
D.bocki,140010837,461921,1,138311,0.000987859,16015940,0.114391
D.bocki,140010837,464850,1,137647,0.000983117,16153587,0.115374
D.bocki,140010837,462522,1,137636,0.000983038,16291223,0.116357
D.bocki,140010837,457569,1,137516,0.000982181,16428739,0.117339
D.bocki,140010837,464112,1,136312,0.000973582,16565051,0.118313
D.bocki,140010837,7987,1,136043,0.000971661,16701094,0.119284
D.bocki,140010837,461716,1,135658,0.000968911,16836752,0.120253
D.bocki,140010837,461996,1,134996,0.000964183,16971748,0.121217
D.bocki,140010837,464648,1,134608,0.000961411,17106356,0.122179
D.bocki,140010837,461713,1,134051,0.000957433,17240407,0.123136
D.bocki,140010837,460576,1,133129,0.000950848,17373536,0.124087
D.bocki,140010837,456294,1,132990,0.000949855,17506526,0.125037
D.bocki,140010837,456748,1,132651,0.000947434,17639177,0.125984
D.bocki,140010837,456011,1,132185,0.000944105,17771362,0.126928
D.bocki,140010837,464261,1,131723,0.000940806,17903085,0.127869
D.bocki,140010837,465059,1,130447,0.000931692,18033532,0.128801
D.bocki,140010837,457353,1,130111,0.000929292,18163643,0.12973
D.bocki,140010837,456836,1,129880,0.000927642,18293523,0.130658
D.bocki,140010837,463910,1,129548,0.000925271,18423071,0.131583
D.bocki,140010837,459723,1,128928,0.000920843,18551999,0.132504
D.bocki,140010837,464609,1,128926,0.000920829,18680925,0.133425
D.bocki,140010837,457400,1,128307,0.000916408,18809232,0.134341
D.bocki,140010837,460437,1,127430,0.000910144,18936662,0.135251
D.bocki,140010837,459014,1,127336,0.000909472,19063998,0.136161
D.bocki,140010837,462651,1,127189,0.000908423,19191187,0.137069
D.bocki,140010837,463533,1,126455,0.00090318,19317642,0.137972
D.bocki,140010837,464775,1,125804,0.00089853,19443446,0.138871
D.bocki,140010837,460829,1,125688,0.000897702,19569134,0.139769
D.bocki,140010837,464894,1,125098,0.000893488,19694232,0.140662
D.bocki,140010837,464931,1,125000,0.000892788,19819232,0.141555
D.bocki,140010837,460193,1,124830,0.000891574,19944062,0.142447
D.bocki,140010837,463096,1,124665,0.000890395,20068727,0.143337
D.bocki,140010837,456308,1,124632,0.00089016,20193359,0.144227
D.bocki,140010837,458270,1,124341,0.000888081,20317700,0.145115
D.bocki,140010837,464981,1,123696,0.000883474,20441396,0.145999
D.bocki,140010837,458472,1,123071,0.000879011,20564467,0.146878
D.bocki,140010837,456555,1,122770,0.000876861,20687237,0.147755
D.bocki,140010837,462082,1,122704,0.000876389,20809941,0.148631
D.bocki,140010837,459649,1,122571,0.000875439,20932512,0.149506
D.bocki,140010837,460722,1,121649,0.000868854,21054161,0.150375
D.bocki,140010837,464493,1,121525,0.000867969,21175686,0.151243
D.bocki,140010837,458596,1,121521,0.00086794,21297207,0.152111
D.bocki,140010837,457601,1,121178,0.00086549,21418385,0.152977
D.bocki,140010837,462418,1,120826,0.000862976,21539211,0.15384
D.bocki,140010837,464883,1,120531,0.000860869,21659742,0.1547
D.bocki,140010837,464832,1,119733,0.00085517,21779475,0.155556
D.bocki,140010837,455797,1,119453,0.00085317,21898928,0.156409
D.bocki,140010837,464789,1,119446,0.00085312,22018374,0.157262
D.bocki,140010837,464434,1,119297,0.000852055,22137671,0.158114
D.bocki,140010837,464986,1,119226,0.000851548,22256897,0.158966
D.bocki,140010837,463760,1,118881,0.000849084,22375778,0.159815
D.bocki,140010837,464772,1,118775,0.000848327,22494553,0.160663
D.bocki,140010837,464162,1,118731,0.000848013,22613284,0.161511
D.bocki,140010837,464363,1,118710,0.000847863,22731994,0.162359
D.bocki,140010837,460440,1,118631,0.000847299,22850625,0.163206
D.bocki,140010837,462283,1,118530,0.000846577,22969155,0.164053
D.bocki,140010837,465113,1,117751,0.000841013,23086906,0.164894
D.bocki,140010837,462052,1,117693,0.000840599,23204599,0.165734
D.bocki,140010837,465084,1,117568,0.000839706,23322167,0.166574
D.bocki,140010837,465144,1,117122,0.000836521,23439289,0.167411
D.bocki,140010837,464102,1,116085,0.000829114,23555374,0.16824
D.bocki,140010837,463057,1,115950,0.00082815,23671324,0.169068
D.bocki,140010837,457445,1,115565,0.0008254,23786889,0.169893
D.bocki,140010837,464585,1,114722,0.000819379,23901611,0.170713
D.bocki,140010837,457906,1,114162,0.00081538,24015773,0.171528
D.bocki,140010837,463545,1,114034,0.000814466,24129807,0.172342
D.bocki,140010837,461487,1,113852,0.000813166,24243659,0.173156
D.bocki,140010837,459459,1,113427,0.00081013,24357086,0.173966
D.bocki,140010837,465028,1,113414,0.000810037,24470500,0.174776
D.bocki,140010837,456088,1,113020,0.000807223,24583520,0.175583
D.bocki,140010837,464219,1,112993,0.00080703,24696513,0.17639
D.bocki,140010837,463768,1,112982,0.000806952,24809495,0.177197
D.bocki,140010837,463621,1,112702,0.000804952,24922197,0.178002
D.bocki,140010837,461883,1,112664,0.000804681,25034861,0.178807
D.bocki,140010837,456774,1,112602,0.000804238,25147463,0.179611
D.bocki,140010837,464625,1,112594,0.000804181,25260057,0.180415
D.bocki,140010837,455962,1,112552,0.000803881,25372609,0.181219
D.bocki,140010837,463631,1,112397,0.000802774,25485006,0.182022
D.bocki,140010837,457726,1,112207,0.000801417,25597213,0.182823
D.bocki,140010837,463833,1,112006,0.000799981,25709219,0.183623
D.bocki,140010837,464461,1,111606,0.000797124,25820825,0.18442
D.bocki,140010837,464516,1,110795,0.000791332,25931620,0.185212
D.bocki,140010837,459139,1,110164,0.000786825,26041784,0.185998
D.bocki,140010837,456040,1,110033,0.000785889,26151817,0.186784
D.bocki,140010837,430877,1,109484,0.000781968,26261301,0.187566
D.bocki,140010837,462141,1,109288,0.000780568,26370589,0.188347
D.bocki,140010837,464357,1,109031,0.000778733,26479620,0.189126
D.bocki,140010837,464958,1,108875,0.000777618,26588495,0.189903
D.bocki,140010837,456614,1,108868,0.000777568,26697363,0.190681
D.bocki,140010837,462973,1,108797,0.000777061,26806160,0.191458
D.bocki,140010837,459780,1,108151,0.000772447,26914311,0.19223
D.bocki,140010837,456441,1,108093,0.000772033,27022404,0.193002
D.bocki,140010837,456796,1,107805,0.000769976,27130209,0.193772
D.bocki,140010837,465021,1,107574,0.000768326,27237783,0.194541
D.bocki,140010837,464122,1,107342,0.000766669,27345125,0.195307
D.bocki,140010837,464866,1,106443,0.000760248,27451568,0.196067
D.bocki,140010837,464711,1,105562,0.000753956,27557130,0.196821
D.bocki,140010837,461499,1,105334,0.000752327,27662464,0.197574
D.bocki,140010837,462569,1,105170,0.000751156,27767634,0.198325
D.bocki,140010837,464608,1,105125,0.000750835,27872759,0.199076
D.bocki,140010837,459309,1,105069,0.000750435,27977828,0.199826
D.bocki,140010837,456184,1,104977,0.000749778,28082805,0.200576
D.bocki,140010837,464947,1,104697,0.000747778,28187502,0.201324
D.bocki,140010837,281982,1,104591,0.000747021,28292093,0.202071
D.bocki,140010837,462108,1,103949,0.000742435,28396042,0.202813
